column,dataset,column_type,mutation_type,is_sensitive,sensitive_attr_analyzed,symptom_name,pre_symptom_value,post_symptom_value,symptom_difference,symptom_abs_difference,symptom_percent_change
race,diabetic.csv,categorical,category_flip,False,gender,Correlation Ratio,0.014532189890740047,0.014532189890740047,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,gender,APD,0.00870184312119239,0.00870184312119239,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,gender,Statistical Parity,0.0,0.0,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,gender,Disparate Impact,1.0038490596093994,1.0038490596093994,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,gender,Unprivileged Unbalance,0.9985180497472392,0.9985180497472392,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,gender,Privileged Unbalance,0.9985180497472392,0.9985180497472392,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,gender,Unprivileged Pos Prob,0.09927420957356864,0.09927420957356864,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,gender,Privileged Pos Prob,0.09927420957356864,0.09927420957356864,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,gender,Pos Probability Diff,0.0,0.0,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,age,Gini Index,0.9281580945871377,0.9281580945871377,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,age,Shannon Entropy,0.8424196519918264,0.8424196519918264,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,age,Simpson Diversity,0.5636894058143888,0.5636894058143888,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,age,Imbalance Ratio,0.026878612716763006,0.026878612716763006,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,age,Mutual Information,0.0013954307518013868,0.0013954307518013868,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,age,Normalized Mutual Information,0.0006164780408233838,0.0006164780408233838,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,age,Correlation Ratio,0.04848326411309864,0.04848326411309864,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Gini Index,0.9599476539971048,0.9599476539971048,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Shannon Entropy,0.8987811829542817,0.8987811829542817,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Simpson Diversity,0.6312618957340937,0.6312618957340937,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Imbalance Ratio,0.08775137111517367,0.08775137111517367,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Kurtosis,3.4117307140024518,3.4117307140024518,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Skewness,0.9861378676125913,0.9861378676125913,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Mutual Information,0.0017626420611924713,0.0017626420611924713,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Normalized Mutual Information,0.0006538607833023417,0.0006538607833023417,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Kendall Tau,0.048356872108372,0.048356872108372,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Correlation Ratio,0.05319058454876894,0.05319058454876894,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,APD,0.026613206970797013,0.026613206970797013,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Statistical Parity,-0.026613206970797013,-0.026613206970797013,0.0,0.0,-0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Disparate Impact,0.7592839170804481,0.7592839170804481,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Unprivileged Unbalance,0.8443369330453563,0.8443369330453563,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Privileged Unbalance,1.1120174075225364,1.1120174075225364,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Unprivileged Pos Prob,0.08394528437724982,0.08394528437724982,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Privileged Pos Prob,0.11055849134804684,0.11055849134804684,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,time_in_hospital,Pos Probability Diff,-0.026613206970797013,-0.026613206970797013,0.0,0.0,-0.0
race,diabetic.csv,categorical,category_flip,False,num_procedures,Gini Index,0.7964196416474204,0.7964196416474204,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_procedures,Shannon Entropy,0.763906398432665,0.763906398432665,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_procedures,Simpson Diversity,0.35850823361602113,0.35850823361602113,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_procedures,Imbalance Ratio,0.05841121495327103,0.05841121495327103,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_procedures,Kurtosis,3.817214812373327,3.817214812373327,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_procedures,Skewness,1.3605390721537678,1.3605390721537678,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_procedures,Mutual Information,0.0001702330325806245,0.0001702330325806245,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_procedures,Normalized Mutual Information,9.403563995714301e-05,9.403563995714301e-05,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_procedures,Kendall Tau,0.010896241448467896,0.010896241448467896,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_procedures,Correlation Ratio,0.009783391039548303,0.009783391039548303,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Gini Index,0.976016956805816,0.976016956805816,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Shannon Entropy,0.8196682432860457,0.8196682432860457,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Simpson Diversity,0.3778792027891703,0.3778792027891703,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Imbalance Ratio,0.0010309278350515464,0.0010309278350515464,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Kurtosis,6.1193110781116165,6.1193110781116165,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Skewness,1.3113097209790614,1.3113097209790614,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Mutual Information,0.003995811420024816,0.003995811420024816,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Normalized Mutual Information,0.001059822956175302,0.001059822956175302,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Kendall Tau,0.046459849468046883,0.046459849468046883,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Correlation Ratio,0.051120719993175405,0.051120719993175405,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,APD,0.03291498893361483,0.03291498893361483,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Statistical Parity,-0.03291498893361483,-0.03291498893361483,0.0,0.0,-0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Disparate Impact,0.7137442960435426,0.7137442960435426,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Unprivileged Unbalance,0.8254707647392749,0.8254707647392749,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Privileged Unbalance,1.1565357079770155,1.1565357079770155,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Unprivileged Pos Prob,0.08206958073148975,0.08206958073148975,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Privileged Pos Prob,0.11498456966510458,0.11498456966510458,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,num_medications,Pos Probability Diff,-0.03291498893361483,-0.03291498893361483,0.0,0.0,-0.0
race,diabetic.csv,categorical,category_flip,False,number_outpatient,Gini Index,0.24517098209887234,0.24517098209887234,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_outpatient,Shannon Entropy,0.1824350886287388,0.1824350886287388,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_outpatient,Simpson Diversity,0.013352763028488134,0.013352763028488134,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_outpatient,Imbalance Ratio,6.912760956726116e-05,6.912760956726116e-05,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_outpatient,Kurtosis,204.30336344283205,204.30336344283205,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_outpatient,Skewness,10.832079257668731,10.832079257668731,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_outpatient,Mutual Information,0.0006495917876614041,0.0006495917876614041,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_outpatient,Normalized Mutual Information,0.0007188941522017987,0.0007188941522017987,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_outpatient,Kendall Tau,0.02539550687622489,0.02539550687622489,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_outpatient,Correlation Ratio,0.0114961599066121,0.0114961599066121,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_emergency,Gini Index,0.19836266572065173,0.19836266572065173,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_emergency,Shannon Entropy,0.15064374747759904,0.15064374747759904,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_emergency,Simpson Diversity,0.012856089015990618,0.012856089015990618,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_emergency,Imbalance Ratio,6.70735797169495e-05,6.70735797169495e-05,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_emergency,Kurtosis,217.79212561518187,217.79212561518187,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_emergency,Skewness,11.205851862632144,11.205851862632144,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_emergency,Mutual Information,0.00262663629527494,0.00262663629527494,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_emergency,Normalized Mutual Information,0.003422900760004278,0.003422900760004278,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_emergency,Kendall Tau,0.054358281326764776,0.054358281326764776,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_emergency,Correlation Ratio,0.0708317303508988,0.0708317303508988,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_inpatient,Gini Index,0.4431820317149435,0.4431820317149435,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_inpatient,Shannon Entropy,0.30589326383997106,0.30589326383997106,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_inpatient,Simpson Diversity,0.04234531196301491,0.04234531196301491,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_inpatient,Imbalance Ratio,8.089305937550558e-05,8.089305937550558e-05,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_inpatient,Kurtosis,33.388262591073165,33.388262591073165,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_inpatient,Skewness,4.268508206822418,4.268508206822418,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_inpatient,Mutual Information,0.00680741570383929,0.00680741570383929,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_inpatient,Normalized Mutual Information,0.005635486097956734,0.005635486097956734,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_inpatient,Kendall Tau,0.0949443761617139,0.0949443761617139,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,number_inpatient,Correlation Ratio,0.12946023634311263,0.12946023634311263,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Gini Index,0.948042313291218,0.948042313291218,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Shannon Entropy,0.9540572051529483,0.9540572051529483,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Simpson Diversity,0.8587998103117405,0.8587998103117405,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Imbalance Ratio,0.46853410375580956,0.46853410375580956,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Mutual Information,1.4164799261598415e-05,1.4164799261598415e-05,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Normalized Mutual Information,1.032458081633017e-05,1.032458081633017e-05,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Correlation Ratio,0.005313409454549601,0.005313409454549601,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,APD,0.0033752929996335307,0.0033752929996335307,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Statistical Parity,0.0033752929996335307,0.0033752929996335307,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Disparate Impact,1.0347811179899211,1.0347811179899211,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Unprivileged Unbalance,1.010033825553456,1.010033825553456,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Privileged Unbalance,0.9760845148735056,0.9760845148735056,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Unprivileged Pos Prob,0.10041912582328287,0.10041912582328287,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Privileged Pos Prob,0.09704383282364934,0.09704383282364934,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,A1Cresult,Pos Probability Diff,0.0033752929996335307,0.0033752929996335307,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Gini Index,0.4921103124875404,0.4921103124875404,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Shannon Entropy,0.46709696263424433,0.46709696263424433,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Simpson Diversity,0.1949979574551493,0.1949979574551493,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Imbalance Ratio,0.010126383546589214,0.010126383546589214,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Mutual Information,0.00022259565579856033,0.00022259565579856033,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Normalized Mutual Information,0.00022916253598508375,0.00022916253598508375,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Correlation Ratio,0.020583253774495956,0.020583253774495956,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,APD,0.01856198749012045,0.01856198749012045,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Statistical Parity,0.0010151534259084279,0.0010151534259084279,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Disparate Impact,1.0580209050223177,1.0580209050223177,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Unprivileged Unbalance,0.9856665507242226,0.9856665507242226,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Privileged Unbalance,0.9754559529930855,0.9754559529930855,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Unprivileged Pos Prob,0.09799649365479438,0.09799649365479438,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Privileged Pos Prob,0.09698134022888594,0.09698134022888594,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,metformin,Pos Probability Diff,0.0010151534259084279,0.0010151534259084279,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Gini Index,0.0026494839928963287,0.0026494839928963287,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Shannon Entropy,0.007954607406167906,0.007954607406167906,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Simpson Diversity,0.0013264992657338048,0.0013264992657338048,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Imbalance Ratio,0.0006632499246306904,0.0006632499246306904,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Mutual Information,6.943242970414414e-05,6.943242970414414e-05,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Normalized Mutual Information,0.00021083329661704826,0.00021083329661704826,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Correlation Ratio,0.00855693213861284,0.00855693213861284,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,APD,0.09948748869460355,0.09948748869460355,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Statistical Parity,0.0,0.0,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Disparate Impact,0.0,0.0,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Unprivileged Unbalance,0.5003316249623153,0.5003316249623153,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Privileged Unbalance,0.5003316249623153,0.5003316249623153,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Unprivileged Pos Prob,0.04974374434730178,0.04974374434730178,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Privileged Pos Prob,0.04974374434730178,0.04974374434730178,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,chlorpropamide,Pos Probability Diff,0.0,0.0,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Gini Index,0.31188617661274726,0.31188617661274726,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Shannon Entropy,0.3313237103329705,0.3313237103329705,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Simpson Diversity,0.10177918474480055,0.10177918474480055,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Imbalance Ratio,0.00833101916134407,0.00833101916134407,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Mutual Information,0.0001153932018016458,0.0001153932018016458,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Normalized Mutual Information,0.00014735016484259148,0.00014735016484259148,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Correlation Ratio,0.015625049269523957,0.015625049269523957,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,APD,0.01652552774825167,0.01652552774825167,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Statistical Parity,-0.011951394865189816,-0.011951394865189816,0.0,0.0,-0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Disparate Impact,0.9161757116381237,0.9161757116381237,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Unprivileged Unbalance,0.9923824736891378,0.9923824736891378,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Privileged Unbalance,1.1125917762241015,1.1125917762241015,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Unprivileged Pos Prob,0.09866420110792223,0.09866420110792223,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Privileged Pos Prob,0.11061559597311206,0.11061559597311206,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,glipizide,Pos Probability Diff,-0.011951394865189816,-0.011951394865189816,0.0,0.0,-0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Gini Index,0.16971737462575223,0.16971737462575223,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Shannon Entropy,0.19147827332558492,0.19147827332558492,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Simpson Diversity,0.048617808809891784,0.048617808809891784,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Imbalance Ratio,0.0014870369173078167,0.0014870369173078167,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Mutual Information,0.00010011242793289275,0.00010011242793289275,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Normalized Mutual Information,0.0001698965045981403,0.0001698965045981403,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Correlation Ratio,0.01438720790711455,0.01438720790711455,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,APD,0.01673743242192477,0.01673743242192477,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Statistical Parity,0.008265270744552751,0.008265270744552751,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Disparate Impact,1.1104682691074808,1.1104682691074808,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Unprivileged Unbalance,1.032523181091288,1.032523181091288,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Privileged Unbalance,0.9493895851660776,0.9493895851660776,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Unprivileged Pos Prob,0.10265505235000154,0.10265505235000154,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Privileged Pos Prob,0.0943897816054488,0.0943897816054488,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,rosiglitazone,Pos Probability Diff,0.008265270744552751,0.008265270744552751,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Gini Index,0.008972020639625839,0.008972020639625839,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Shannon Entropy,0.01756374988530456,0.01756374988530456,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Simpson Diversity,0.0022582006268810533,0.0022582006268810533,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Imbalance Ratio,0.00012091898428053205,0.00012091898428053205,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Mutual Information,3.929502218986275e-05,3.929502218986275e-05,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Normalized Mutual Information,0.0001128652767291006,0.0001128652767291006,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Correlation Ratio,0.007896777175077611,0.007896777175077611,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,APD,0.0516670123036622,0.0516670123036622,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Statistical Parity,0.015896174058208805,0.015896174058208805,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Disparate Impact,0.7431919332840871,0.7431919332840871,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Unprivileged Unbalance,0.9298486097910557,0.9298486097910557,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Privileged Unbalance,0.7699620009001263,0.7699620009001263,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Unprivileged Pos Prob,0.09244698759672462,0.09244698759672462,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Privileged Pos Prob,0.07655081353851581,0.07655081353851581,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,acarbose,Pos Probability Diff,0.015896174058208805,0.015896174058208805,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,miglitol,Gini Index,0.0011244011073571572,0.0011244011073571572,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,miglitol,Shannon Entropy,0.0029108499101465767,0.0029108499101465767,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,miglitol,Simpson Diversity,0.0002813375290111608,0.0002813375290111608,0.0,0.0,0.0
race,diabetic.csv,categorical,category_flip,False,miglitol,Imbalance Ratio,6.028090903610827e-05,6.028090903610827e-05,0.0,0.0,0.0
